dz,place,distance,LSOA01NM,TTWA01CD,TTWA01CDO,TTWA01NM,LAD07CD,LAD07NM,area
S01005206,Glasgow,15691.318574606481,NA,S22000018,089,Glasgow,350,Renfrewshire,252941.69632247032
S01005207,Glasgow,17579.810753491038,NA,S22000018,089,Glasgow,350,Renfrewshire,247003.63876154672
S01005208,Glasgow,10788.260331137528,NA,S22000018,089,Glasgow,350,Renfrewshire,121622.29005266118
S01005209,Glasgow,16127.334482273429,NA,S22000018,089,Glasgow,350,Renfrewshire,194744.622728741
S01005210,Glasgow,11387.516833490909,NA,S22000018,089,Glasgow,350,Renfrewshire,85557.10819771136
S01005211,Glasgow,17079.816536169914,NA,S22000018,089,Glasgow,350,Renfrewshire,157157.7855476086
S01005212,Glasgow,12528.648391398794,NA,S22000018,089,Glasgow,350,Renfrewshire,122013.1995502542
S01005213,Glasgow,18782.07674033588,NA,S22000018,089,Glasgow,350,Renfrewshire,231104.0361249959
S01005214,Glasgow,11059.869239556396,NA,S22000018,089,Glasgow,350,Renfrewshire,122732.51883102405
S01005215,Glasgow,15266.278116364769,NA,S22000018,089,Glasgow,350,Renfrewshire,246788.6664444394
S01005216,Glasgow,13377.58258049134,NA,S22000018,089,Glasgow,350,Renfrewshire,185837.41498050326
S01005217,Glasgow,13708.732805674881,NA,S22000018,089,Glasgow,350,Renfrewshire,242534.32991868237
S01005218,Glasgow,16588.92807699776,NA,S22000018,089,Glasgow,350,Renfrewshire,164200.14153502972
S01005219,Glasgow,10325.42033670254,NA,S22000018,089,Glasgow,350,Renfrewshire,268448.499569853
S01005220,Glasgow,16165.86736027255,NA,S22000018,089,Glasgow,350,Renfrewshire,125836.65012163771
S01005221,Glasgow,12009.382501248001,NA,S22000018,089,Glasgow,350,Renfrewshire,562885.4835002102
S01005222,Glasgow,9641.897918734003,NA,S22000018,089,Glasgow,350,Renfrewshire,833542.545005667
S01005223,Glasgow,13108.123449780744,NA,S22000018,089,Glasgow,350,Renfrewshire,131340.1848921769
S01005224,Glasgow,12797.342751696242,NA,S22000018,089,Glasgow,350,Renfrewshire,130635.09997052082
S01005225,Glasgow,14559.41984326051,NA,S22000018,089,Glasgow,350,Renfrewshire,304390.857430944
S01005226,Glasgow,10885.098075679402,NA,S22000018,089,Glasgow,350,Renfrewshire,185053.60452980842
S01005227,Glasgow,17021.860796820754,NA,S22000018,089,Glasgow,350,Renfrewshire,233149.57746265415
S01005228,Glasgow,21206.89510051608,NA,S22000018,089,Glasgow,350,Renfrewshire,27617603.757044762
S01005229,Glasgow,11173.778936974226,NA,S22000018,089,Glasgow,350,Renfrewshire,132934.11103256728
S01005230,Glasgow,19137.285427896444,NA,S22000018,089,Glasgow,350,Renfrewshire,204425.34332254462
S01005231,Glasgow,12518.719663471371,NA,S22000018,089,Glasgow,350,Renfrewshire,138299.3685386775
S01005232,Glasgow,11582.321829514667,NA,S22000018,089,Glasgow,350,Renfrewshire,230683.3133901825
S01005233,Glasgow,16336.872023527614,NA,S22000018,089,Glasgow,350,Renfrewshire,259401.34073974343
S01005234,Glasgow,10489.097045601698,NA,S22000018,089,Glasgow,350,Renfrewshire,412858.8490424669
S01005235,Glasgow,13095.432346810934,NA,S22000018,089,Glasgow,350,Renfrewshire,289957.2700256
S01005236,Glasgow,15312.298984731253,NA,S22000018,089,Glasgow,350,Renfrewshire,1172281.756103348
S01005237,Glasgow,8578.909136154904,NA,S22000018,089,Glasgow,350,Renfrewshire,784467.1406697482
S01005238,Glasgow,19139.392210681657,NA,S22000018,089,Glasgow,350,Renfrewshire,192182.42892606734
S01005239,Glasgow,11288.575354852226,NA,S22000018,089,Glasgow,350,Renfrewshire,120487.095627457
S01005240,Glasgow,9894.660754892304,NA,S22000018,089,Glasgow,350,Renfrewshire,104374.19075739957
S01005241,Glasgow,7978.505002546054,NA,S22000018,089,Glasgow,350,Renfrewshire,262346.8502804215
S01005242,Glasgow,12462.162425083947,NA,S22000018,089,Glasgow,350,Renfrewshire,382416.9811551541
S01005243,Glasgow,12028.186310585797,NA,S22000018,089,Glasgow,350,Renfrewshire,138351.0587310257
S01005244,Glasgow,9299.899361184338,NA,S22000018,089,Glasgow,350,Renfrewshire,232924.91874193613
S01005245,Glasgow,11593.933073761435,NA,S22000018,089,Glasgow,350,Renfrewshire,143768.3683062158
S01005246,Glasgow,10358.690577836687,NA,S22000018,089,Glasgow,350,Renfrewshire,52151.95037016723
S01005247,Glasgow,13220.398222274864,NA,S22000018,089,Glasgow,350,Renfrewshire,160066.86697117658
S01005248,Glasgow,9903.3848357147,NA,S22000018,089,Glasgow,350,Renfrewshire,214693.60562255894
S01005249,Glasgow,10900.926045856786,NA,S22000018,089,Glasgow,350,Renfrewshire,387916.46873446874
S01005250,Glasgow,10201.60625672097,NA,S22000018,089,Glasgow,350,Renfrewshire,35623.251407961725
S01005251,Glasgow,12828.597855799952,NA,S22000018,089,Glasgow,350,Renfrewshire,145261.8898695099
S01005252,Glasgow,15929.978926011601,NA,S22000018,089,Glasgow,350,Renfrewshire,115834.0002148889
S01005253,Glasgow,13408.293658185956,NA,S22000018,089,Glasgow,350,Renfrewshire,164730.367147309
S01005254,Glasgow,11585.352873113232,NA,S22000018,089,Glasgow,350,Renfrewshire,143811.78078443624
S01005255,Glasgow,12018.185945890835,NA,S22000018,089,Glasgow,350,Renfrewshire,84781.66419918156
S01005256,Glasgow,14085.458225620034,NA,S22000018,089,Glasgow,350,Renfrewshire,1633460.1959552248
S01005257,Glasgow,9407.8577371501,NA,S22000018,089,Glasgow,350,Renfrewshire,378969.2122729915
S01005258,Glasgow,8032.6415078255095,NA,S22000018,089,Glasgow,350,Renfrewshire,250146.36337623608
S01005259,Glasgow,16131.492319689298,NA,S22000018,089,Glasgow,350,Renfrewshire,104315.53958622781
S01005260,Glasgow,15525.945866780452,NA,S22000018,089,Glasgow,350,Renfrewshire,91754.13653081378
S01005261,Glasgow,13120.064599135778,NA,S22000018,089,Glasgow,350,Renfrewshire,96565.13634474011
S01005262,Glasgow,10290.757757529887,NA,S22000018,089,Glasgow,350,Renfrewshire,212002.26551593878
S01005263,Glasgow,12803.704940122465,NA,S22000018,089,Glasgow,350,Renfrewshire,132514.54035466217
S01005264,Glasgow,15190.676979905309,NA,S22000018,089,Glasgow,350,Renfrewshire,432399.6868187145
S01005265,Glasgow,12141.238352384256,NA,S22000018,089,Glasgow,350,Renfrewshire,428959.7256373994
S01005266,Glasgow,15795.089370077476,NA,S22000018,089,Glasgow,350,Renfrewshire,180547.14636046634
S01005267,Glasgow,16425.826453481706,NA,S22000018,089,Glasgow,350,Renfrewshire,249528.50033523468
S01005268,Glasgow,11003.221068960693,NA,S22000018,089,Glasgow,350,Renfrewshire,524160.87223125855
S01005269,Glasgow,9869.228520720075,NA,S22000018,089,Glasgow,350,Renfrewshire,173275.03982933695
S01005270,Glasgow,8572.460199697749,NA,S22000018,089,Glasgow,350,Renfrewshire,650668.6082896681
S01005271,Glasgow,9250.77806614087,NA,S22000018,089,Glasgow,350,Renfrewshire,530430.9720581226
S01005272,Glasgow,12820.320740398243,NA,S22000018,089,Glasgow,350,Renfrewshire,315362.9994310048
S01005273,Glasgow,16799.79268446138,NA,S22000018,089,Glasgow,350,Renfrewshire,86445.35430934223
S01005274,Glasgow,10357.867821637052,NA,S22000018,089,Glasgow,350,Renfrewshire,152568.28567164793
S01005275,Glasgow,11801.326327888517,NA,S22000018,089,Glasgow,350,Renfrewshire,403386.03296877356
S01005276,Glasgow,15665.279778247628,NA,S22000018,089,Glasgow,350,Renfrewshire,97024.02970132374
S01005277,Glasgow,16462.699494402266,NA,S22000018,089,Glasgow,350,Renfrewshire,75129.48341251156
S01005278,Glasgow,15273.253725199036,NA,S22000018,089,Glasgow,350,Renfrewshire,240038.323301138
S01005279,Glasgow,20018.277175973555,NA,S22000018,089,Glasgow,350,Renfrewshire,312880.13772667595
S01005280,Glasgow,9879.188334488395,NA,S22000018,089,Glasgow,350,Renfrewshire,106327.69931759921
S01005281,Glasgow,15956.840838987562,NA,S22000018,089,Glasgow,350,Renfrewshire,358484.28871153353
S01005282,Glasgow,10084.813026230478,NA,S22000018,089,Glasgow,350,Renfrewshire,86011.23936378668
S01005283,Glasgow,21361.209865174766,NA,S22000018,089,Glasgow,350,Renfrewshire,248661.22073490248
S01005284,Glasgow,11385.822645809994,NA,S22000018,089,Glasgow,350,Renfrewshire,158654.93688627772
S01005285,Glasgow,16341.244412361202,NA,S22000018,089,Glasgow,350,Renfrewshire,70728.66140013124
S01005286,Glasgow,20439.749467300586,NA,S22000018,089,Glasgow,350,Renfrewshire,396527.7501315817
S01005287,Glasgow,10631.826442974443,NA,S22000018,089,Glasgow,350,Renfrewshire,786217.0712378523
S01005288,Glasgow,9935.755514724417,NA,S22000018,089,Glasgow,350,Renfrewshire,185014.39004539946
S01005289,Glasgow,11428.905857615462,NA,S22000018,089,Glasgow,350,Renfrewshire,236356.77497428798
S01005290,Glasgow,20198.582995645247,NA,S22000018,089,Glasgow,350,Renfrewshire,175087.50001566234
S01005291,Glasgow,17335.3925042575,NA,S22000018,089,Glasgow,350,Renfrewshire,141423.67713027305
S01005292,Glasgow,10054.575232982907,NA,S22000018,089,Glasgow,350,Renfrewshire,132829.75489560442
S01005293,Glasgow,8201.238161019173,NA,S22000018,089,Glasgow,350,Renfrewshire,2664800.830155094
S01005294,Glasgow,21222.277676471294,NA,S22000018,089,Glasgow,350,Renfrewshire,404896.0250205812
S01005295,Glasgow,20511.905446679495,NA,S22000018,089,Glasgow,350,Renfrewshire,149619.82924602716
S01005296,Glasgow,17683.594297559113,NA,S22000018,089,Glasgow,350,Renfrewshire,273891.23929346097
S01005297,Glasgow,9614.116517681849,NA,S22000018,089,Glasgow,350,Renfrewshire,370208.42848661536
S01005298,Glasgow,18654.937671949363,NA,S22000018,089,Glasgow,350,Renfrewshire,289523.0088647377
S01005299,Glasgow,10458.907412158345,NA,S22000018,089,Glasgow,350,Renfrewshire,232148.9110086755
S01005300,Glasgow,17181.118337375767,NA,S22000018,089,Glasgow,350,Renfrewshire,210422.79232508232
S01005301,Glasgow,17986.004421286925,NA,S22000018,089,Glasgow,350,Renfrewshire,296047.513176947
S01005302,Glasgow,8899.581534887544,NA,S22000018,089,Glasgow,350,Renfrewshire,122851.00275993774
S01005303,Glasgow,20759.699739280102,NA,S22000018,089,Glasgow,350,Renfrewshire,477090.84008793806
S01005304,Glasgow,10120.04090746304,NA,S22000018,089,Glasgow,350,Renfrewshire,142775.62069822205
S01005305,Glasgow,9162.733574256312,NA,S22000018,089,Glasgow,350,Renfrewshire,78181.57475845596
S01005306,Glasgow,8554.880992525463,NA,S22000018,089,Glasgow,350,Renfrewshire,260913.35594362306
S01005307,Glasgow,17848.42386074136,NA,S22000018,089,Glasgow,350,Renfrewshire,321491.30250377656
S01005308,Glasgow,9781.761090345277,NA,S22000018,089,Glasgow,350,Renfrewshire,65991.65460719734
S01005309,Glasgow,9490.877796649092,NA,S22000018,089,Glasgow,350,Renfrewshire,197438.16495826904
S01005310,Glasgow,9130.994474351235,NA,S22000018,089,Glasgow,350,Renfrewshire,157581.12544604033
S01005311,Glasgow,8195.392123880198,NA,S22000018,089,Glasgow,350,Renfrewshire,157209.30632264004
S01005312,Glasgow,11649.848452217206,NA,S22000018,089,Glasgow,350,Renfrewshire,4865853.6753492355
S01005313,Glasgow,7904.206324202164,NA,S22000018,089,Glasgow,350,Renfrewshire,167837.1996156245
S01005314,Glasgow,18835.830230540938,NA,S22000018,089,Glasgow,350,Renfrewshire,249572.42082807695
S01005315,Glasgow,10224.25644139319,NA,S22000018,089,Glasgow,350,Renfrewshire,833962.6619249105
S01005316,Glasgow,9063.70404390223,NA,S22000018,089,Glasgow,350,Renfrewshire,188178.37932152598
S01005317,Glasgow,8423.978894303309,NA,S22000018,089,Glasgow,350,Renfrewshire,83617.04534334048
S01005318,Glasgow,8814.894486685685,NA,S22000018,089,Glasgow,350,Renfrewshire,209270.67781796152
S01005319,Glasgow,8199.64879961827,NA,S22000018,089,Glasgow,350,Renfrewshire,91648.95421545704
S01005320,Glasgow,19060.93205004412,NA,S22000018,089,Glasgow,350,Renfrewshire,252299.87840650178
S01005321,Glasgow,8661.34441321677,NA,S22000018,089,Glasgow,350,Renfrewshire,142886.69488225828
S01005322,Glasgow,9824.824535183008,NA,S22000018,089,Glasgow,350,Renfrewshire,354648.6364552656
S01005323,Glasgow,9053.777386627855,NA,S22000018,089,Glasgow,350,Renfrewshire,196789.95928907287
S01005324,Glasgow,9412.376071492376,NA,S22000018,089,Glasgow,350,Renfrewshire,208612.24588261367
S01005325,Glasgow,8351.801963826982,NA,S22000018,089,Glasgow,350,Renfrewshire,1219944.9659031264
S01005326,Glasgow,10010.437165030045,NA,S22000018,089,Glasgow,350,Renfrewshire,142863.86235312233
S01005327,Glasgow,9640.063448013605,NA,S22000018,089,Glasgow,350,Renfrewshire,66610.60642323956
S01005328,Glasgow,9141.661956356254,NA,S22000018,089,Glasgow,350,Renfrewshire,80961.2084741251
S01005329,Glasgow,18468.258529892144,NA,S22000018,089,Glasgow,350,Renfrewshire,41439297.58466789
S01005330,Glasgow,9335.092654011924,NA,S22000018,089,Glasgow,350,Renfrewshire,117079.05792031896
S01005331,Glasgow,9831.25955718109,NA,S22000018,089,Glasgow,350,Renfrewshire,1250502.007952628
S01005332,Glasgow,12160.458702160491,NA,S22000018,089,Glasgow,350,Renfrewshire,332179.13754299993
S01005333,Glasgow,13204.925016662304,NA,S22000018,089,Glasgow,350,Renfrewshire,801517.3872493582
S01005334,Glasgow,12801.887470404183,NA,S22000018,089,Glasgow,350,Renfrewshire,208898.3202561242
S01005335,Glasgow,12008.655300645107,NA,S22000018,089,Glasgow,350,Renfrewshire,309499.4777526707
S01005336,Glasgow,13141.607667900802,NA,S22000018,089,Glasgow,350,Renfrewshire,171881.25137014964
S01005337,Glasgow,12468.667192971336,NA,S22000018,089,Glasgow,350,Renfrewshire,227915.8916070264
S01005338,Glasgow,11978.51670493638,NA,S22000018,089,Glasgow,350,Renfrewshire,77000.60945375988
S01005339,Glasgow,13062.531321795936,NA,S22000018,089,Glasgow,350,Renfrewshire,115507.04764746224
S01005340,Glasgow,12793.304547347423,NA,S22000018,089,Glasgow,350,Renfrewshire,140738.21122126834
S01005341,Glasgow,13279.683073833496,NA,S22000018,089,Glasgow,350,Renfrewshire,110766.82185431624
S01005342,Glasgow,13595.48998267022,NA,S22000018,089,Glasgow,350,Renfrewshire,249993.7824188354
S01005343,Glasgow,12671.228059128067,NA,S22000018,089,Glasgow,350,Renfrewshire,134379.12812968358
S01005344,Glasgow,13059.772042718088,NA,S22000018,089,Glasgow,350,Renfrewshire,95036.78185490667
S01005345,Glasgow,12161.202592595535,NA,S22000018,089,Glasgow,350,Renfrewshire,705999.2326870775
S01005346,Glasgow,14312.393198177351,NA,S22000018,089,Glasgow,350,Renfrewshire,141341.50080638163
S01005347,Glasgow,15010.863754808994,NA,S22000018,089,Glasgow,350,Renfrewshire,257250.64345226297
S01005348,Glasgow,13641.741673864573,NA,S22000018,089,Glasgow,350,Renfrewshire,669558.8170419309
S01005349,Glasgow,14885.807243483718,NA,S22000018,089,Glasgow,350,Renfrewshire,289036.67670070747
S01005350,Glasgow,16507.37302597584,NA,S22000018,089,Glasgow,350,Renfrewshire,319113.63577534154
S01005351,Glasgow,17544.40907508336,NA,S22000018,089,Glasgow,350,Renfrewshire,35610862.81225369
S01005352,Glasgow,14706.573459030153,NA,S22000018,089,Glasgow,350,Renfrewshire,269862.05122468504
S01005353,Glasgow,14281.808253055904,NA,S22000018,089,Glasgow,350,Renfrewshire,150055.93065628276
S01005354,Glasgow,16380.02027617516,NA,S22000018,089,Glasgow,350,Renfrewshire,143575.5010984268
S01005355,Glasgow,14440.589153001993,NA,S22000018,089,Glasgow,350,Renfrewshire,133903.19485760276
S01005356,Glasgow,16835.764664957693,NA,S22000018,089,Glasgow,350,Renfrewshire,205575.94389622268
S01005357,Glasgow,14841.801396686542,NA,S22000018,089,Glasgow,350,Renfrewshire,126047.00019085905
S01005358,Glasgow,17529.05377266984,NA,S22000018,089,Glasgow,350,Renfrewshire,300187.1362708419
S01005359,Glasgow,16719.077401810253,NA,S22000018,089,Glasgow,350,Renfrewshire,186567.99960862618
S01005360,Glasgow,17195.366015838677,NA,S22000018,089,Glasgow,350,Renfrewshire,128886.00098018454
S01005361,Glasgow,22677.599127973197,NA,S22000018,089,Glasgow,350,Renfrewshire,493361.2722706918
S01005470,Edinburgh,24760.175066695563,NA,S22000012,079,Edinburgh,355,Scottish Borders,404850.6870804614
S01005471,Edinburgh,24181.7899007577,NA,S22000012,079,Edinburgh,355,Scottish Borders,447143.62984447245
S01005476,Edinburgh,23944.576682953608,NA,S22000012,079,Edinburgh,355,Scottish Borders,92804088.59494916
S01005740,Edinburgh,32325.372772148778,NA,S22000012,079,Edinburgh,380,South Lanarkshire,93279194.18781948
S01005882,Glasgow,10467.045700845343,NA,S22000018,089,Glasgow,380,South Lanarkshire,7013170.896417307
S01005968,Glasgow,8736.926815490458,NA,S22000018,089,Glasgow,380,South Lanarkshire,21394578.046689443
S01005980,Glasgow,10762.17099692838,NA,S22000018,089,Glasgow,380,South Lanarkshire,114401.99983972739
S01005981,Glasgow,6855.763882763915,NA,S22000018,089,Glasgow,380,South Lanarkshire,215887.4040680436
S01005982,Glasgow,6980.06134452996,NA,S22000018,089,Glasgow,380,South Lanarkshire,138017.75805787405
S01005983,Glasgow,10625.787704248763,NA,S22000018,089,Glasgow,380,South Lanarkshire,130754.39469446184
S01005987,Glasgow,6809.857948502677,NA,S22000018,089,Glasgow,380,South Lanarkshire,162002.4345446376
S01005988,Glasgow,6356.930948282797,NA,S22000018,089,Glasgow,380,South Lanarkshire,278846.18807943334
S01005990,Glasgow,7065.030819386174,NA,S22000018,089,Glasgow,380,South Lanarkshire,146868.4398534092
S01005991,Glasgow,8593.158163164071,NA,S22000018,089,Glasgow,380,South Lanarkshire,396712.29637112864
S01005992,Glasgow,6176.070720187475,NA,S22000018,089,Glasgow,380,South Lanarkshire,90584.60340701474
S01005993,Glasgow,7328.1586851010115,NA,S22000018,089,Glasgow,380,South Lanarkshire,139913.76807052494
S01005995,Glasgow,6556.3634271545425,NA,S22000018,089,Glasgow,380,South Lanarkshire,90421.15203929116
S01005996,Glasgow,9256.804064233582,NA,S22000018,089,Glasgow,380,South Lanarkshire,113802.49663066017
S01005997,Glasgow,6726.65040588523,NA,S22000018,089,Glasgow,380,South Lanarkshire,126765.29682395024
S01005998,Glasgow,7012.287844031179,NA,S22000018,089,Glasgow,380,South Lanarkshire,95018.33569709767
S01005999,Glasgow,7512.977296070752,NA,S22000018,089,Glasgow,380,South Lanarkshire,412670.44167475455
S01006000,Glasgow,5971.751744678581,NA,S22000018,089,Glasgow,380,South Lanarkshire,204090.069542682
S01006002,Glasgow,6317.429086378456,NA,S22000018,089,Glasgow,380,South Lanarkshire,90040.35175202518
S01006003,Glasgow,8388.477425015313,NA,S22000018,089,Glasgow,380,South Lanarkshire,138428.21154565096
S01006004,Glasgow,8850.77378854094,NA,S22000018,089,Glasgow,380,South Lanarkshire,291963.61509373813
S01006005,Glasgow,7805.628257355152,NA,S22000018,089,Glasgow,380,South Lanarkshire,197572.4293766733
S01006006,Glasgow,6016.197867550653,NA,S22000018,089,Glasgow,380,South Lanarkshire,178795.011337317
S01006007,Glasgow,6286.89530724219,NA,S22000018,089,Glasgow,380,South Lanarkshire,122175.62519796484
S01006008,Glasgow,7879.629307334432,NA,S22000018,089,Glasgow,380,South Lanarkshire,155847.00463946417
S01006009,Glasgow,6661.879534742137,NA,S22000018,089,Glasgow,380,South Lanarkshire,263869.7482366531
S01006010,Glasgow,6964.700699008639,NA,S22000018,089,Glasgow,380,South Lanarkshire,378781.03067356796
S01006011,Glasgow,5554.316032486764,NA,S22000018,089,Glasgow,380,South Lanarkshire,194159.01867171194
S01006012,Glasgow,8238.359781341162,NA,S22000018,089,Glasgow,380,South Lanarkshire,204144.38544815156
S01006014,Glasgow,7420.348138349653,NA,S22000018,089,Glasgow,380,South Lanarkshire,131821.41967960165
S01006015,Glasgow,5845.257592028058,NA,S22000018,089,Glasgow,380,South Lanarkshire,207495.01343813352
S01006016,Glasgow,6134.629934421452,NA,S22000018,089,Glasgow,380,South Lanarkshire,348977.46272326226
S01006018,Glasgow,8438.610788969248,NA,S22000018,089,Glasgow,380,South Lanarkshire,151772.38481414632
S01006019,Glasgow,7846.172335862675,NA,S22000018,089,Glasgow,380,South Lanarkshire,267075.4939805678
