lsoa,place,distance,area
E01005627,Manchester,5473.06839756146,173182.952773002
E01005628,Manchester,4113.8379448665,270957.604869001
E01005629,Manchester,4844.73678560583,261362.531922994
E01005630,Manchester,5055.89008074374,227410.068889001
E01005631,Manchester,6115.17101517619,278714.126064504
E01005632,Manchester,6940.38532723075,552361.792694497
E01005633,Manchester,6026.50780281644,357639.802740002
E01005634,Manchester,7072.00164174287,302126.496815499
E01005635,Manchester,6023.69221677683,359670.773850997
E01005636,Manchester,6608.38832534656,449278.668822996
E01005637,Manchester,7391.72706376645,325506.403818502
E01005638,Manchester,7295.14835885187,282267.58255
E01005639,Manchester,11712.0132267094,204043.663872502
E01005640,Manchester,10508.058797012,2349217.67033851
E01005641,Manchester,11351.1788548744,242071.340261502
E01005642,Manchester,11235.9321888438,318884.995024993
E01005643,Manchester,11916.5924264379,4750084.17295748
E01005644,Manchester,11647.707594298,336722.808625999
E01005645,Manchester,12301.1104991087,475990.364951009
E01005646,Manchester,4221.4075013048,247750.500259494
E01005647,Manchester,4605.37440447351,274676.143691507
E01005648,Manchester,4398.64592386144,788736.8472705
E01005649,Manchester,4304.17260215739,368018.850739002
E01005650,Manchester,3693.93551625617,436762.305404992
E01005651,Manchester,3869.115811016,226679.187572004
E01005652,Manchester,4543.29295094889,268421.094244499
E01005653,Manchester,3999.70793631035,710766.176042002
E01005654,Manchester,3271.41692637009,182163.657385998
E01005655,Manchester,2882.42767001809,242910.120431001
E01005656,Manchester,3602.11554658633,148226.362509
E01005657,Manchester,3486.16356771463,174824.916373998
E01005658,Manchester,2671.20967652719,280584.467857
E01005659,Manchester,14183.9187140905,585012.247309009
E01005660,Manchester,13338.2758157887,324950.814957002
E01005661,Manchester,13555.3967953892,696230.332322998
E01005662,Manchester,14132.3610188829,876335.731694009
E01005663,Manchester,12642.2798990673,404879.045290996
E01005664,Manchester,13946.0501543301,351487.361011496
E01005665,Manchester,13422.6871388804,382339.974525495
E01005667,Manchester,2052.47665190072,373817.755496501
E01005670,Manchester,7230.37976673458,403052.518479
E01005671,Manchester,6848.23614546489,490818.089296
E01005672,Manchester,7214.54938054866,237459.716470498
E01005673,Manchester,5825.18469044285,940720.300354005
E01005674,Manchester,6320.50141200874,319299.329516998
E01005675,Manchester,5324.67406044344,2113596.35370051
E01005676,Manchester,9161.04761617914,653866.664757987
E01005677,Manchester,8303.15568633696,1251967.4008595
E01005678,Manchester,6981.05119257537,929173.309570998
E01005679,Manchester,6784.44299459744,377817.473029998
E01005680,Manchester,3762.43679889697,936078.547993
E01005681,Manchester,2877.25285857088,222304.880408501
E01005682,Manchester,2687.80912424889,166660.533567999
E01005683,Manchester,3502.84273539092,579731.250982504
E01005686,Manchester,7671.08409267433,316716.332453997
E01005687,Manchester,8548.11623540981,951576.017984497
E01005688,Manchester,8055.72608462826,305009.718773993
E01005689,Manchester,7834.90670293903,277914.480544007
E01005690,Manchester,7501.8125087803,346209.060697502
E01005691,Manchester,8819.47829322222,695819.432847
E01005692,Manchester,7974.45384143142,343556.579397496
E01005693,Manchester,8517.38604760491,344232.371902
E01005694,Manchester,6477.67795605991,860960.810218503
E01005695,Manchester,7869.07256386583,989137.822011504
E01005696,Manchester,7103.36283533981,413489.823348
E01005697,Manchester,7630.31534917477,312729.062411997
E01005698,Manchester,6634.94945578547,281501.5576405
E01005699,Manchester,5646.65926884503,231074.696919498
E01005700,Manchester,7054.42147372494,296616.546607998
E01005701,Manchester,5889.52467373496,395362.808580004
E01005702,Manchester,12287.6068285321,719651.119768001
E01005703,Manchester,12754.5261713359,328137.493551499
E01005704,Manchester,13009.4583869541,229147.703877005
E01005705,Manchester,10236.8382902993,1917510.682226
E01005706,Manchester,12383.4731232056,273687.9515545
E01005707,Manchester,11505.0887800877,624067.810730996
E01005708,Manchester,11732.1085732726,375838.480108501
E01005709,Manchester,12846.9317452802,250968.203862502
E01005710,Manchester,12084.629230922,754731.323580998
E01005711,Manchester,10012.7369683726,756021.9593125
E01005712,Manchester,10994.9193105112,299194.750193998
E01005713,Manchester,11572.1502233244,398135.644340498
E01005714,Manchester,10053.0135567567,785793.468770004
E01005715,Manchester,10864.3096217966,508135.598959504
E01005716,Manchester,11801.4506179272,462993.828987005
E01005717,Manchester,11128.0901973831,381585.150508002
E01005718,Manchester,11587.2125974719,357612.249399503
E01005719,Manchester,5274.41145308627,702852.887032495
E01005720,Manchester,4469.18370422819,1013184.18070101
E01005721,Manchester,3975.45117438128,407079.169118495
E01005722,Manchester,4564.80008154928,370355.071878
E01005723,Manchester,3775.65111106417,641399.500106006
E01005724,Manchester,5484.18273544663,311286.973389502
E01005725,Manchester,8188.50538086236,203334.761841498
E01005726,Manchester,8450.63248482016,440749.847126001
E01005727,Manchester,7884.41888696158,174295.518102499
E01005728,Manchester,7898.47392467987,294468.264326004
E01005729,Manchester,7804.62623936105,189686.535437998
E01005730,Manchester,8197.30119444588,431521.215143998
E01005731,Manchester,8623.63709616009,361684.177450498
E01005732,Manchester,9554.26469716425,1998727.38521452
E01005733,Manchester,8811.01141348553,411999.874434993
E01005734,Manchester,11441.2108382847,357976.053911996
E01005735,Manchester,11592.8849317246,245146.2014345
E01005736,Manchester,12261.4007975904,263718.194137503
E01005737,Manchester,11120.5349639933,8775597.35800949
E01005738,Manchester,9332.84491950391,3234423.05535851
E01005739,Manchester,12138.4580939341,674120.879714004
E01005740,Manchester,9561.60855674742,645591.169044995
E01005741,Manchester,8739.63361133212,802519.269975496
E01005742,Manchester,8325.73411155938,366487.887925499
E01005743,Manchester,10362.7804068578,430372.943990005
E01005744,Manchester,9953.31048437797,2617324.15963749
E01005745,Manchester,11120.7059230275,805708.946268993
E01005746,Manchester,11269.1592569348,287683.450903999
E01005747,Manchester,11616.1768227122,331346.564947498
E01005748,Manchester,11830.4948664196,457974.119416003
E01005749,Manchester,11147.329741699,316126.234307498
E01005750,Manchester,10151.0252275777,728321.197902501
E01005751,Manchester,10668.1843306641,231911.358832495
E01005752,Manchester,11564.440125205,304724.634024003
E01005753,Manchester,9278.192123257,301382.684448503
E01005754,Manchester,8611.73062259045,448020.856173498
E01005755,Manchester,9139.5308184991,603772.390363
E01005756,Manchester,8705.21785819319,615042.536630492
E01005757,Manchester,9432.30383854949,933142.918874003
E01005758,Manchester,9513.52137052144,1040009.60741099
E01005759,Manchester,10694.4367505058,317292.230247499
E01005760,Manchester,10495.1394367399,223133.123556004
E01005761,Manchester,10607.6819540013,381155.807955
E01005762,Manchester,10255.9914351289,491788.495148002
E01005763,Manchester,10839.1318875914,304654.058109499
E01005764,Manchester,10064.8035781661,294426.4320005
E01005765,Manchester,9824.2292979282,238075.300169496
E01005766,Manchester,10179.62297474,299495.435341501
E01005767,Manchester,10489.1489187997,719853.075517001
E01005768,Manchester,8971.03740788329,840825.754137995
E01005769,Manchester,8825.82294647892,1358636.120406
E01005770,Manchester,9208.41641372503,321099.600410998
E01005771,Manchester,9038.10137902911,396648.593383001
E01005772,Manchester,9887.0059393299,440710.557926501
E01005773,Manchester,9830.19643532445,516236.719244996
E01005774,Manchester,10011.5053518719,625777.924573502
E01005775,Manchester,9728.64559618655,437749.598859003
E01005776,Manchester,10325.1416467396,463735.686569002
E01005777,Manchester,11491.7076570689,543720.542807495
E01005778,Manchester,9533.3274398921,326512.360089491
E01005779,Manchester,9809.6843548,269533.996278998
E01005780,Manchester,9951.33625841238,297611.141743008
E01005781,Manchester,10333.6467717232,460531.006875
E01005782,Manchester,11092.815250241,396304.073870504
E01005783,Manchester,10748.6412449928,335144.603027003
E01005784,Manchester,10843.1113007133,1069704.286619
E01005785,Manchester,11296.1913181284,308621.097318
E01005786,Manchester,11459.5995177539,450991.942478497
E01005787,Manchester,12382.6218210659,465073.961905502
E01005788,Manchester,12130.9995801475,451580.240373003
E01005789,Manchester,12342.1051777558,427225.114450997
E01005790,Manchester,12093.0963974843,303810.772164994
E01005791,Manchester,12930.2931937959,369636.501725999
E01005792,Manchester,13101.0161317432,392397.740476002
E01005793,Manchester,13443.3289939024,936453.653008999
E01005794,Manchester,13509.4503040623,280495.712161999
E01005795,Manchester,13783.29426772,401989.773253002
E01005796,Manchester,11947.014819891,416028.923856002
E01005797,Manchester,11017.9537674305,188534.523831
E01005798,Manchester,11564.8996093255,387569.362482998
E01005799,Manchester,11341.1841236488,333123.603483502
E01005800,Manchester,11509.7332732635,349534.510955
E01005801,Manchester,12647.5772384891,780700.407776005
E01005802,Manchester,12023.0049500919,316506.106679
E01005803,Manchester,12216.9154469973,410531.615690001
E01005804,Manchester,10867.6922099997,242126.424139998
E01005805,Manchester,14560.3548617013,286355.412103003
E01005806,Manchester,14007.8960991431,738491.581247005
E01005807,Manchester,14751.3707180105,670196.619594004
E01005808,Manchester,13312.9409888758,381393.390508004
E01005809,Manchester,14320.032394996,1391741.969369
E01005810,Manchester,14144.5243983497,608538.226768509
E01005811,Manchester,12514.4449935179,371156.241032996
E01005812,Manchester,12935.5372858912,653870.409639998
E01005813,Manchester,13175.2796931909,485523.657609997
E01005814,Manchester,13514.7226787803,398583.967192996
E01005815,Manchester,14066.280585235,337418.630304998
E01005816,Manchester,9559.50567575997,121647.510616499
E01005817,Manchester,9326.2507079446,263409.354392498
E01005818,Manchester,9244.02754423096,258318.958080003
E01005819,Manchester,8912.49284864245,600278.441800002
E01005820,Manchester,9529.96649919012,218700.413928001
E01005821,Manchester,8979.70335819115,442270.557308495
E01005822,Manchester,9529.40813066253,488816.491166493
E01005823,Manchester,9139.24037152852,235448.112236501
E01005824,Manchester,11468.1308930188,240811.123212999
E01005825,Manchester,11427.4903686004,313560.812814492
E01005826,Manchester,12321.9918668626,263240.876038001
E01005827,Manchester,11985.9135075456,324333.7843075
E01005828,Manchester,12714.7728133941,217230.236692001
E01005829,Manchester,12841.293424467,504823.362958502
E01005830,Manchester,11888.9825825045,302152.677560499
E01005831,Manchester,12451.907478537,258048.348002507
E01005832,Manchester,11761.3748617067,569732.032209001
E01005833,Manchester,12306.0431492683,389711.838784
E01005834,Manchester,13293.4211530093,312629.580294997
E01005835,Manchester,13347.6634906612,1651596.9204895
E01005836,Manchester,13882.7545517253,584807.709104506
E01005837,Manchester,13720.5636550311,442628.930380002
E01005838,Manchester,13416.6751650863,352029.281735498
E01005839,Manchester,14442.3400606084,368196.612030001
E01005840,Manchester,13523.6316671796,520724.518890997
E01005841,Manchester,14589.4910813881,491821.591497997
E01005842,Manchester,15211.5005448339,3450209.63907601
E01005843,Manchester,13101.10397226,325800.843450998
E01005844,Manchester,11321.2713776345,831564.693137498
E01005845,Manchester,11697.8372509436,368799.871365001
E01005846,Manchester,11945.4890132247,388824.402655506
E01005847,Manchester,12433.1868184103,213429.098626998
E01005848,Manchester,12830.9893180238,1170304.451067
E01005849,Manchester,12319.4465202807,595909.138420505
E01005850,Manchester,12882.784565111,658062.304160501
E01005851,Manchester,11140.445202158,535124.245886993
E01005852,Manchester,7882.18510389916,675193.376703002
E01005853,Manchester,8421.19426995236,438852.597150003
E01005854,Manchester,7767.83725910243,242387.267107997
E01005855,Manchester,7709.60879349986,336247.645756003
E01005856,Manchester,8578.07085196729,557330.9558325
E01005857,Manchester,8241.96332843918,436933.361953502
E01005858,Manchester,7267.58269245222,398848.056633995
E01005859,Manchester,7492.38615751895,234650.310436501
E01005860,Manchester,7876.06195666011,305214.647775497
E01005861,Manchester,8545.95114633588,483450.550433504
E01005862,Manchester,7358.64079798198,245710.380920501
E01005863,Manchester,7580.34755445538,346518.569593001
E01005864,Manchester,7029.10731760165,287075.609227507
E01005865,Manchester,6671.94030515774,819521.181862999
E01005866,Manchester,7101.34888953975,288466.209516493
E01005867,Manchester,7282.21993627454,341640.131352999
E01005868,Manchester,6877.54718151671,468318.712670998
E01005869,Manchester,6513.30683342953,499669.323647003
E01005870,Manchester,10379.0685919227,684544.117331998
E01005871,Manchester,10614.8619605634,246328.184852496
E01005872,Manchester,10200.3382306592,268721.838666
E01005873,Manchester,11108.283965072,384350.866186497
E01005874,Manchester,10418.8874197282,487758.096805498
E01005875,Manchester,11038.4738007557,244665.323473005
E01005876,Manchester,11147.701305048,211511.336553501
E01005877,Manchester,10890.236513563,392572.713675006
E01005878,Manchester,14566.5163399063,903496.827591503
E01005879,Manchester,14837.9907843295,218695.323843
E01005880,Manchester,15723.5800165121,4448396.70509151
E01005881,Manchester,15762.8965870635,825356.947846505
E01005882,Manchester,13805.323808029,1116633.75458798
E01005883,Manchester,14703.3055134696,1318973.24663999
E01005884,Manchester,13659.9149468587,1051346.25600101
E01005885,Manchester,15208.3866758591,453896.616420515
E01005886,Manchester,6753.13830350569,178028.694643496
E01005887,Manchester,6232.74004518894,340288.340242499
E01005888,Manchester,7099.55829235922,187377.488401504
E01005889,Manchester,6885.58193900774,274634.1129235
E01005890,Manchester,6313.72905943355,378853.554027496
E01005891,Manchester,7440.83308544674,289146.79494
E01005892,Manchester,7737.61269018318,778917.725550504
E01005893,Manchester,6924.1976445194,259511.606822498
E01005894,Manchester,7008.19930803249,152909.051621998
E01005895,Manchester,8201.33957701399,392292.344962503
E01005896,Manchester,6290.12423071499,257298.815088001
E01005897,Manchester,13504.4131292829,778610.27608852
