lsoa,ttwa_code,ttwa_name,change_in_id_share_in_ttwa
E01000178,E30000234,London,1.2902819351872028e-5
E01000179,E30000234,London,2.189126772570471e-6
E01000180,E30000234,London,7.406191483563709e-6
E01000181,E30000234,London,-1.2471838397148672e-5
E01000182,E30000234,London,1.2221247988453656e-5
E01000183,E30000234,London,-2.465477455243281e-5
E01000184,E30000234,London,3.445290411353282e-5
E01000185,E30000234,London,-8.542629420722238e-5
E01000186,E30000234,London,3.943282113385325e-6
E01000187,E30000234,London,2.0045051929465233e-5
E01000188,E30000234,London,-2.2066137312601226e-5
E01000189,E30000234,London,-6.863488761978554e-6
E01000190,E30000234,London,5.953137934659858e-6
E01000191,E30000234,London,8.961697874125904e-6
E01000192,E30000234,London,3.286490583710868e-5
E01000193,E30000234,London,5.572226566942146e-5
E01000194,E30000234,London,-4.761967055063617e-5
E01000195,E30000234,London,8.444701597155055e-5
E01000196,E30000234,London,4.409287514454029e-5
E01000197,E30000234,London,2.429073216605062e-5
E01000198,E30000234,London,3.651942016972038e-5
E01000199,E30000234,London,2.1572674000268936e-5
E01000200,E30000234,London,1.843632856169689e-5
E01000201,E30000234,London,9.18401837125482e-6
E01000202,E30000234,London,-2.7961888103395877e-6
E01000203,E30000234,London,-6.0242971955081994e-5
E01000204,E30000234,London,2.6781572936612554e-5
E01000205,E30000234,London,1.1590984885765048e-5
E01000206,E30000234,London,-3.493971579824413e-5
E01000207,E30000234,London,3.5411875429411637e-6
E01000208,E30000234,London,9.063079686576847e-6
E01000209,E30000234,London,2.7963951777505465e-5
E01000210,E30000234,London,2.5746856127156134e-5
E01000211,E30000234,London,5.7452184606690033e-005
E01000212,E30000234,London,1.750917547591441e-5
E01000213,E30000234,London,6.29462493383884e-6
E01000214,E30000234,London,2.487306023734357e-5
E01000215,E30000234,London,1.7530436501421464e-5
E01000216,E30000234,London,3.745371777184414e-5
E01000217,E30000234,London,2.5425166904948244e-5
E01000218,E30000234,London,2.148395890701458e-5
E01000219,E30000234,London,5.254773848923798e-5
E01000220,E30000234,London,2.1335251423674047e-5
E01000221,E30000234,London,-3.296625078483647e-5
E01000222,E30000234,London,5.000089341588657e-5
E01000223,E30000234,London,-6.100351955190943e-6
E01000224,E30000234,London,7.224271064963181e-5
E01000225,E30000234,London,1.2451597788912263e-5
E01000226,E30000234,London,4.113665771804636e-6
E01000227,E30000234,London,2.8279583617642743e-5
E01000228,E30000234,London,-9.89064057940418e-6
E01000229,E30000234,London,-2.7507422348206043e-5
E01000230,E30000234,London,3.051641736158654e-5
E01000231,E30000234,London,4.152312609260458e-5
E01000232,E30000234,London,4.396294129475095e-5
E01000233,E30000234,London,-1.9345714691131185e-6
E01000234,E30000234,London,4.703998235369326e-5
E01000235,E30000234,London,-4.840454063153763e-6
E01000236,E30000234,London,2.5614210433035284e-5
E01000237,E30000234,London,-1.0624523876851606e-5
E01000238,E30000234,London,-6.513198098960694e-6
E01000239,E30000234,London,1.7461980598617634e-5
E01000240,E30000234,London,5.124770610165445e-5
E01000241,E30000234,London,2.0275398211742855e-5
E01000242,E30000234,London,5.964026264683583e-8
E01000243,E30000234,London,-1.3684473247617418e-5
E01000244,E30000234,London,8.131223679005623e-6
E01000245,E30000234,London,-8.065299796012102e-5
E01000246,E30000234,London,4.771694564502659e-6
E01000247,E30000234,London,1.569512584446265e-5
E01000248,E30000234,London,-1.5948061186516334e-5
E01000249,E30000234,London,-1.9427217111629824e-6
E01000250,E30000234,London,1.1393045367427262e-4
E01000251,E30000234,London,8.880582467465055e-5
E01000252,E30000234,London,-1.693016162346723e-5
E01000253,E30000234,London,7.014880213021039e-6
E01000254,E30000234,London,8.472264829866346e-6
E01000255,E30000234,London,3.099849307562245e-5
E01000256,E30000234,London,3.096457454126165e-5
E01000257,E30000234,London,2.1688396957948784e-5
E01000258,E30000234,London,1.375025914204087e-5
E01000259,E30000234,London,1.3436105703682667e-4
E01000260,E30000234,London,4.806328444708502e-5
E01000261,E30000234,London,7.597351757984667e-6
E01000262,E30000234,London,1.7448716369489802e-4
E01000263,E30000234,London,1.1933695226016905e-5
E01000264,E30000234,London,5.21463173013519e-5
E01000265,E30000234,London,1.248602030028853e-4
E01000266,E30000234,London,1.0430038437454744e-5
E01000267,E30000234,London,3.993818220825247e-5
E01000268,E30000234,London,7.943710172998798e-5
E01000269,E30000234,London,5.67102444723553e-6
E01000270,E30000234,London,2.9799834257553858e-5
E01000271,E30000234,London,3.0454828816778498e-5
E01000272,E30000234,London,1.882088735696944e-5
E01000273,E30000234,London,-3.8145671855922196e-5
E01000274,E30000234,London,3.618991472748129e-5
E01000275,E30000234,London,7.055653384165902e-5
E01000276,E30000234,London,-1.2416915730909396e-5
E01000277,E30000234,London,1.2190121493459394e-5
E01000278,E30000234,London,-1.187304863764537e-7
E01000279,E30000234,London,-4.70513674892962e-6
E01000280,E30000234,London,1.2438394254827087e-5
E01000281,E30000234,London,9.147440849176952e-5
E01000282,E30000234,London,3.0969346734768563e-5
E01000283,E30000234,London,1.763394236270525e-5
E01000284,E30000234,London,4.8883622126349215e-5
E01000285,E30000234,London,1.4804465090658683e-5
E01000286,E30000234,London,2.8366927126733884e-5
E01000287,E30000234,London,1.402420054315756e-5
E01000288,E30000234,London,2.834322740447521e-5
E01000289,E30000234,London,-1.2239358843999263e-5
E01000290,E30000234,London,1.4050457232908913e-5
E01000291,E30000234,London,-1.662646185431548e-5
E01000292,E30000234,London,1.2740283834676414e-5
E01000293,E30000234,London,-2.090558229077643e-6
E01000294,E30000234,London,5.440878056426779e-5
E01000295,E30000234,London,3.522923745553639e-6
E01000296,E30000234,London,4.67899093149568e-5
E01000297,E30000234,London,-2.311041026835522e-5
E01000298,E30000234,London,1.5489931476704404e-5
E01000299,E30000234,London,4.120176031246781e-5
E01000300,E30000234,London,-3.0785132994523906e-5
E01000301,E30000234,London,-1.1353337356567335e-5
E01000302,E30000234,London,5.881997927960304e-5
E01000303,E30000234,London,-1.1129787308802267e-5
E01000304,E30000234,London,3.6173420342495315e-6
E01000305,E30000234,London,-8.635776697501698e-6
E01000306,E30000234,London,-4.179727375685714e-5
E01000307,E30000234,London,-1.877664643594706e-5
E01000308,E30000234,London,-9.658642785773211e-5
E01000309,E30000234,London,-2.423710651748513e-5
E01000310,E30000234,London,-3.128898667330507e-5
E01000311,E30000234,London,-9.52712412340454e-6
E01000312,E30000234,London,4.8197560741237175e-5
E01000313,E30000234,London,-4.465749351633785e-5
E01000314,E30000234,London,1.7622726908871734e-5
E01000315,E30000234,London,-2.6859233125594954e-5
E01000316,E30000234,London,1.0877877787105204e-4
E01000317,E30000234,London,-1.1564798449792841e-5
E01000318,E30000234,London,-1.1706186685834298e-5
E01000319,E30000234,London,-4.48567811546067e-6
E01000320,E30000234,London,1.2973394757025963e-5
E01000321,E30000234,London,9.036313342276821e-6
E01000322,E30000234,London,1.5978541516466557e-5
E01000323,E30000234,London,3.036809593843465e-5
E01000324,E30000234,London,1.5984195064529607e-5
E01000325,E30000234,London,6.959355007071705e-6
E01000326,E30000234,London,4.4504602915538004e-5
E01000327,E30000234,London,9.333513392729134e-6
E01000328,E30000234,London,1.416195156893178e-5
E01000329,E30000234,London,-5.392318770904752e-7
E01000330,E30000234,London,2.4242081342111746e-5
E01000331,E30000234,London,3.965188289493162e-6
E01000332,E30000234,London,2.4778452934466557e-5
E01000333,E30000234,London,7.633682120281282e-5
E01000334,E30000234,London,1.4943404130149425e-5
E01000335,E30000234,London,-7.4607576355835425e-6
E01000336,E30000234,London,5.254909651569912e-5
E01000337,E30000234,London,4.194207612846838e-5
E01000338,E30000234,London,7.205118372274544e-5
E01000339,E30000234,London,2.802412221919943e-5
E01000340,E30000234,London,2.767873810453908e-5
E01000341,E30000234,London,2.008535214545812e-5
E01000342,E30000234,London,1.0093283177776577e-5
E01000343,E30000234,London,4.390947198844281e-5
E01000344,E30000234,London,-3.802725027669163e-6
E01000345,E30000234,London,1.664194908260931e-5
E01000346,E30000234,London,9.82047596671258e-6
E01000347,E30000234,London,2.2238594110794753e-5
E01000348,E30000234,London,2.6004074281322633e-6
E01000349,E30000234,London,1.3418764521868358e-5
E01000350,E30000234,London,5.200382499586994e-6
E01000351,E30000234,London,-3.6434652888967455e-6
E01000352,E30000234,London,3.941050453406828e-5
E01000353,E30000234,London,1.3465056967952288e-5
E01000354,E30000234,London,-4.572090520401717e-6
E01000355,E30000234,London,8.1763309205113e-6
E01000356,E30000234,London,1.075995536642638e-5
E01000357,E30000234,London,2.2024696596222028e-5
E01000358,E30000234,London,2.3801193369763505e-7
E01000359,E30000234,London,1.4984745598318652e-5
E01000360,E30000234,London,2.704370709360771e-6
E01000361,E30000234,London,2.4301421876516356e-5
E01000362,E30000234,London,1.073735619865731e-5
E01000363,E30000234,London,1.2732152906716368e-5
E01000364,E30000234,London,3.0383939352394518e-5
E01000365,E30000234,London,6.535427738409972e-5
E01000366,E30000234,London,9.480230345373252e-6
E01000367,E30000234,London,-4.0498055764929896e-5
E01000368,E30000234,London,-8.930617811366015e-6
E01000369,E30000234,London,2.4785285165495656e-5
E01000370,E30000234,London,3.5319678959455036e-5
E01000371,E30000234,London,5.150405185734279e-6
E01000372,E30000234,London,4.630640702111958e-6
E01000373,E30000234,London,-1.8707075601212672e-4
E01000374,E30000234,London,4.5383225275506876e-5
E01000375,E30000234,London,-5.769553005538909e-6
E01000376,E30000234,London,2.7318624235739e-5
E01000377,E30000234,London,5.5131589643826744e-5
E01000378,E30000234,London,7.61737781749209e-5
E01000379,E30000234,London,-1.3830300818309683e-5
E01000380,E30000234,London,2.8945212984733963e-5
E01000381,E30000234,London,6.1027361581033246e-5
E01000382,E30000234,London,9.393282356389486e-6
E01000383,E30000234,London,4.1449468291258516e-6
E01000384,E30000234,London,4.784249485060805e-5
E01000385,E30000234,London,8.054745998386137e-5
E01000386,E30000234,London,1.733378319248289e-6
E01000387,E30000234,London,1.5370660565092463e-5
E01000388,E30000234,London,2.7176699208687896e-5
E01000389,E30000234,London,4.649538461290791e-5
E01000390,E30000234,London,-9.918083532381244e-6
E01000391,E30000234,London,-1.202763155291859e-5
E01000392,E30000234,London,7.993036260183569e-5
E01000393,E30000234,London,9.584671206005728e-6
E01000394,E30000234,London,1.1756314724532935e-5
E01000395,E30000234,London,2.809650881264528e-5
E01000396,E30000234,London,3.97537225055984e-6
E01000398,E30000234,London,2.8186388693352818e-6
E01000399,E30000234,London,4.085771153945207e-5
E01000400,E30000234,London,2.6102246643292678e-005
E01000401,E30000234,London,3.6258201930179586e-5
E01000402,E30000234,London,2.1136542517151532e-6
E01000403,E30000234,London,1.2170070215026895e-4
E01000404,E30000234,London,3.165100991054889e-5
E01000405,E30000234,London,5.341683101130296e-5
E01000406,E30000234,London,3.248652219430643e-5
E01000407,E30000234,London,1.162631537117629e-5
E01000408,E30000234,London,1.7139024105842078e-5
E01000409,E30000234,London,1.177317565375464e-6
E01000410,E30000234,London,-1.6995595896102843e-6
E01000411,E30000234,London,1.1725837069455838e-5
E01000412,E30000234,London,2.8692991194978338e-5
E01000413,E30000234,London,-4.235507872615005e-6
E01000414,E30000234,London,2.733413042018139e-6
E01000415,E30000234,London,1.5826636008055453e-5
E01000416,E30000234,London,-1.0375667633486657e-7
E01000417,E30000234,London,1.192260239272431e-5
E01000418,E30000234,London,-2.3286689232055455e-5
E01000419,E30000234,London,2.161802611982383e-5
E01000420,E30000234,London,5.4607055115907905e-6
E01000421,E30000234,London,1.3709726023446075e-5
E01000422,E30000234,London,-8.794230951916261e-5
E01000423,E30000234,London,-2.387034742707486e-6
E01000424,E30000234,London,1.1974115023998875e-5
E01000425,E30000234,London,3.843450182104905e-5
E01000426,E30000234,London,-1.4745164326458482e-5
E01000427,E30000234,London,2.1786536629485854e-5
E01000428,E30000234,London,1.0082011667343558e-4
E01000429,E30000234,London,4.941259126130449e-5
E01000430,E30000234,London,5.373339882278381e-5
E01000431,E30000234,London,1.4284449287652534e-5
E01000432,E30000234,London,4.9475972677950875e-5
E01000433,E30000234,London,9.109798487692806e-5
E01000434,E30000234,London,-1.7866789086669734e-4
E01000435,E30000234,London,2.0177938392143525e-6
E01000436,E30000234,London,2.969516407738132e-5
E01000437,E30000234,London,3.658488920048565e-5
E01000438,E30000234,London,4.086508653638306e-5
E01000439,E30000234,London,1.1335008129460496e-6
E01000440,E30000234,London,1.1079444010288192e-5
E01000441,E30000234,London,3.527016336132523e-5
E01000442,E30000234,London,4.2838451185972276e-5
E01000443,E30000234,London,1.1577669395154407e-5
E01000444,E30000234,London,7.019808126214799e-6
E01000445,E30000234,London,1.152554280953145e-5
E01000446,E30000234,London,3.059037608295966e-6
E01000447,E30000234,London,1.3937377563862796e-5
E01000448,E30000234,London,1.1164618383647921e-5
E01000449,E30000234,London,2.1682815835281927e-6
E01000450,E30000234,London,1.4294980213089552e-5
E01000451,E30000234,London,5.238231511429507e-5
E01000452,E30000234,London,3.136999739649639e-5
E01000453,E30000234,London,3.070742992397272e-5
E01000454,E30000234,London,6.007440525176355e-5
E01000455,E30000234,London,9.3671737563591e-6
E01000456,E30000234,London,1.4730002782999948e-5
E01000457,E30000234,London,2.2457978184947842e-5
E01000458,E30000234,London,2.821525220719808e-5
E01000459,E30000234,London,6.003315589354017e-5
E01000460,E30000234,London,1.67111770275786e-5
E01000461,E30000234,London,2.8066321976293214e-5
E01000462,E30000234,London,5.82539961011534e-5
E01000463,E30000234,London,-2.4339679471279702e-5
E01000464,E30000234,London,-6.617846178562955e-5
E01000465,E30000234,London,8.0502800347274e-6
E01000466,E30000234,London,1.980979936708823e-6
E01000467,E30000234,London,2.1322933182905214e-5
E01000468,E30000234,London,2.1109377739077912e-4
E01000469,E30000234,London,5.552080432658836e-5
E01000470,E30000234,London,-4.0853643986609085e-5
E01000471,E30000234,London,-3.7799889461992485e-5
E01000472,E30000266,Slough and Heathrow,-5.636877368638731e-4
E01000473,E30000234,London,3.8922917574973025e-5
E01000474,E30000234,London,-1.1570795642044894e-4
E01000475,E30000234,London,-4.088864494835838e-5
E01000476,E30000234,London,-8.036041255801089e-5
E01000477,E30000234,London,1.3120803017952816e-5
E01000478,E30000234,London,-5.126253814568795e-5
E01000479,E30000234,London,2.474283123895496e-5
E01000480,E30000234,London,1.3402466360174482e-5
E01000481,E30000234,London,-4.413517082208602e-5
E01000482,E30000234,London,1.5859192801426534e-4
E01000483,E30000234,London,3.991677532922647e-5
E01000484,E30000234,London,5.3210940448113306e-5
E01000485,E30000234,London,-1.7535258952613883e-5
E01000486,E30000234,London,6.741201374187321e-5
E01000487,E30000234,London,4.9037606936041205e-5
E01000488,E30000234,London,2.4672865482298158e-5
E01000489,E30000234,London,4.497653918672664e-6
E01000490,E30000234,London,2.5388787868737503e-5
E01000491,E30000234,London,2.0278977716678328e-5
E01000492,E30000234,London,-2.8205000687599437e-5
E01000493,E30000234,London,9.43179219047805e-6
E01000494,E30000234,London,6.946763482357224e-5
E01000495,E30000234,London,-4.4719910663317355e-6
E01000497,E30000234,London,-5.121009711044544e-6
E01000498,E30000234,London,1.1124542103476429e-4
E01000499,E30000234,London,1.0293221111791302e-4
E01000501,E30000234,London,6.341292186147983e-6
E01000502,E30000234,London,4.832901133561561e-5
E01000503,E30000234,London,-1.7265905740269656e-5
E01000504,E30000234,London,3.1919006586517617e-6
E01000505,E30000234,London,1.587246540781705e-5
E01000506,E30000234,London,3.358515230691847e-5
E01000507,E30000234,London,9.711496247099378e-5
E01000508,E30000234,London,1.1242631495973846e-4
E01000509,E30000234,London,1.2031723493291182e-4
E01000510,E30000234,London,5.9687150137119154e-5
E01000511,E30000234,London,1.007347497270658e-4
E01000512,E30000234,London,5.652698631311158e-5
E01000513,E30000234,London,-1.529074143989556e-5
E01000514,E30000234,London,-2.880170497350428e-5
E01000515,E30000234,London,-6.193447634956757e-5
E01000516,E30000234,London,-4.039760091285622e-5
E01000517,E30000234,London,-3.6096475705395975e-5
E01000518,E30000234,London,3.033495522224383e-5
E01000519,E30000234,London,-2.5240191094077488e-5
E01000520,E30000234,London,1.0763603168691051e-5
E01000521,E30000234,London,1.746113723070118e-4
E01000522,E30000234,London,-1.7317668437773486e-5
E01000523,E30000234,London,2.5951509347920093e-5
E01000524,E30000234,London,1.9321557561616828e-4
E01000525,E30000234,London,7.2993204011412185e-6
E01000526,E30000234,London,-1.7381247486779458e-5
E01000527,E30000234,London,7.661165491316252e-5
E01000528,E30000234,London,-1.850841469968443e-4
E01000530,E30000234,London,3.506772677504556e-5
E01000531,E30000234,London,9.597574061390114e-5
E01000532,E30000234,London,-3.66422166274876e-5
E01000533,E30000234,London,6.266881510086716e-5
E01000534,E30000234,London,9.226975579312033e-6
E01000535,E30000234,London,5.90428849410117e-5
E01000536,E30000234,London,1.8815882686802016e-5
E01000538,E30000234,London,2.3290921727062035e-5
E01000539,E30000234,London,2.2651222689716938e-5
E01000540,E30000234,London,3.445897630321976e-5
E01000541,E30000234,London,3.851145061250773e-6
E01000543,E30000234,London,-2.021052415228925e-5
E01000544,E30000234,London,-5.109131380677388e-5
E01000545,E30000234,London,-4.676978519460684e-5
E01000546,E30000234,London,-2.396672255942163e-5
E01000547,E30000234,London,1.2397243566757268e-5
E01000548,E30000234,London,-5.4462219860249494e-5
E01000549,E30000234,London,-9.372722746497366e-6
E01000550,E30000234,London,-1.0445029648413235e-4
E01000551,E30000234,London,5.057714284390218e-5
E01000552,E30000234,London,-1.0508674361783208e-4
E01000553,E30000234,London,4.575005817757918e-5
E01000554,E30000234,London,5.8407199942087665e-5
E01000555,E30000234,London,1.6891340548109756e-5
E01000556,E30000234,London,1.916197959192094e-5
E01000557,E30000234,London,2.176948035162958e-5
E01000558,E30000234,London,1.4137885681772202e-5
E01000559,E30000234,London,1.4618476704112072e-5
E01000560,E30000234,London,-1.9508126630223428e-5
E01000561,E30000234,London,3.711369875827162e-5
E01000562,E30000234,London,-4.994958831591151e-6
E01000563,E30000234,London,2.656196148833039e-6
E01000564,E30000234,London,-3.697394284515575e-5
E01000565,E30000234,London,4.9948165177429206e-5
E01000566,E30000234,London,2.8247563927710805e-5
E01000567,E30000234,London,2.367938774674575e-5
E01000568,E30000234,London,2.5552628335955066e-5
E01000569,E30000234,London,-1.3432513336233617e-5
E01000570,E30000234,London,-5.378737632607419e-5
E01000571,E30000234,London,4.272469982351056e-5
E01000572,E30000234,London,7.682169059567166e-6
E01000573,E30000234,London,3.2607588234390323e-5
E01000574,E30000234,London,-3.4826274357367643e-5
E01000575,E30000234,London,-1.8429231913492e-5
E01000576,E30000234,London,7.48182071627278e-6
E01000577,E30000234,London,2.6206187408450785e-4
E01000578,E30000234,London,6.703305380030707e-5
E01000579,E30000234,London,-4.2478401979701975e-5
E01000580,E30000234,London,2.614611575520897e-6
E01000581,E30000234,London,-1.2944201825374396e-5
E01000582,E30000234,London,-2.0025035942541978e-5
E01000583,E30000234,London,-9.773802797574262e-5
E01000584,E30000234,London,-2.9205254303123727e-5
E01000585,E30000234,London,-3.1501862740386695e-5
E01000586,E30000234,London,5.0894477661581896e-5
E01000587,E30000234,London,5.309322420048477e-6
E01000588,E30000234,London,6.683787571348907e-5
E01000589,E30000234,London,1.9186580576049586e-5
E01000590,E30000234,London,4.40180952460615e-5
E01000591,E30000234,London,-1.4084835786071275e-5
E01000592,E30000234,London,1.0978999349511512e-5
E01000593,E30000234,London,1.5090918286211495e-5
E01000594,E30000234,London,-2.6567549496920857e-5
E01000595,E30000234,London,4.402266622673947e-8
E01000596,E30000234,London,-1.4425350245561e-5
E01000599,E30000234,London,-5.5897957788309774e-5
E01000600,E30000234,London,8.699824207529364e-5
E01000601,E30000234,London,-1.5653324748083806e-5
E01000602,E30000234,London,-1.8123963346794035e-5
E01000603,E30000234,London,8.785959197663522e-5
E01000604,E30000234,London,-1.1713649459991533e-4
E01000605,E30000234,London,1.3772475937835207e-5
E01000606,E30000266,Slough and Heathrow,-7.302217580626878e-4
E01000607,E30000234,London,-2.780478421220687e-7
E01000608,E30000234,London,1.4078122371776635e-5
E01000609,E30000234,London,3.225456666139948e-5
E01000610,E30000234,London,-3.212785436068665e-8
E01000611,E30000234,London,-1.5882490758037886e-4
E01000612,E30000234,London,-9.1691955557814e-6
E01000613,E30000234,London,5.8804330985894645e-5
E01000615,E30000234,London,-1.977347026396579e-5
E01000616,E30000234,London,-4.6512383377083e-5
E01000617,E30000234,London,-9.201795274256221e-5
E01000618,E30000234,London,-2.801444180033279e-6
E01000619,E30000234,London,-5.259486703076307e-5
E01000620,E30000234,London,-1.4055213701975481e-5
E01000621,E30000234,London,-1.8147041078596593e-5
E01000622,E30000234,London,1.1520878183509227e-5
E01000623,E30000234,London,-2.8795686269755295e-5
E01000624,E30000234,London,-4.153117132897524e-6
E01000625,E30000234,London,1.215164604245262e-5
E01000626,E30000234,London,-9.879356698736484e-5
E01000627,E30000234,London,8.716216460329785e-5
E01000628,E30000234,London,9.71933143299608e-5
E01000629,E30000234,London,-3.0462587587524813e-5
E01000630,E30000234,London,2.0002869606436857e-5
E01000631,E30000234,London,-2.517289946890204e-6
E01000632,E30000234,London,-7.093185693320697e-5
E01000633,E30000234,London,-9.937062603668163e-5
E01000634,E30000234,London,-3.56973269570592e-5
E01000635,E30000234,London,3.480009900148304e-5
E01000636,E30000234,London,-8.242839694775031e-5
E01000637,E30000234,London,-9.624052652641322e-7
E01000638,E30000234,London,6.0954493884213555e-5
E01000639,E30000234,London,-2.2898017179528996e-5
E01000640,E30000234,London,3.831562919441741e-5
E01000641,E30000234,London,-1.0801144653566801e-5
E01000642,E30000234,London,1.9271599629598103e-5
E01000643,E30000234,London,-8.474691737742188e-5
E01000644,E30000234,London,8.36552477047218e-5
E01000645,E30000234,London,-7.768381933513237e-6
E01000646,E30000234,London,1.8718496521285505e-5
E01000647,E30000234,London,-2.3574928469658526e-6
E01000648,E30000234,London,1.1484602522995486e-5
E01000649,E30000234,London,5.19060373765715e-5
E01000650,E30000234,London,4.8870408113051516e-5
E01000651,E30000234,London,-3.719543546906658e-6
E01000652,E30000234,London,1.662303234008564e-5
E01000653,E30000234,London,-7.101707669814226e-6
E01000654,E30000234,London,-5.691233599079896e-6
E01000655,E30000234,London,3.750886357455969e-5
E01000656,E30000234,London,2.727542329442215e-6
E01000657,E30000234,London,-1.9935313118159335e-7
E01000658,E30000234,London,2.1188375012505886e-5
E01000659,E30000234,London,5.8937168484403283e-5
E01000661,E30000234,London,1.3658272361717557e-4
E01000662,E30000234,London,-2.7048371753535212e-5
E01000663,E30000234,London,2.9728658694301032e-5
E01000664,E30000234,London,3.124874503211133e-5
E01000665,E30000234,London,8.251596214124929e-5
E01000666,E30000234,London,1.6800302260610653e-5
E01000667,E30000234,London,1.4160531375960936e-5
E01000668,E30000234,London,5.153509138454743e-5
E01000669,E30000234,London,1.6046551554013387e-5
E01000670,E30000234,London,2.967988431028421e-5
E01000671,E30000234,London,4.3185435619924357e-5
E01000672,E30000234,London,3.1932886124589475e-5
E01000673,E30000234,London,5.024416547604269e-6
E01000674,E30000234,London,2.385876555945158e-5
E01000675,E30000234,London,2.6601335759256645e-5
E01000676,E30000234,London,1.3762928575578905e-5
E01000677,E30000234,London,1.3136868023076368e-5
E01000678,E30000234,London,1.6600582854029347e-5
E01000679,E30000234,London,1.9749396205429796e-5
E01000680,E30000234,London,-1.0567737427197941e-5
E01000681,E30000234,London,-1.1506366054214414e-7
E01000682,E30000234,London,8.059141762922926e-6
E01000683,E30000234,London,6.702622562495799e-5
E01000684,E30000234,London,3.3213191481161895e-6
E01000685,E30000234,London,2.1444057957429688e-5
E01000686,E30000234,London,4.1141245903387555e-5
E01000687,E30000234,London,3.098470349062999e-5
E01000688,E30000234,London,-1.2900151129711422e-5
E01000689,E30000234,London,3.889360478621787e-5
E01000690,E30000234,London,3.147943106740397e-6
E01000691,E30000234,London,-5.4393823747799104e-6
E01000692,E30000234,London,1.4026772692317117e-5
E01000693,E30000234,London,-1.3966536120478654e-5
E01000694,E30000234,London,-7.531217187783111e-6
E01000695,E30000234,London,-7.292162267753959e-7
E01000696,E30000234,London,1.3589625383828594e-5
E01000697,E30000234,London,1.5130103570695557e-5
E01000698,E30000234,London,1.2676587374360856e-5
E01000699,E30000234,London,2.6021168580352057e-5
E01000700,E30000234,London,-8.561522138660353e-6
E01000701,E30000234,London,1.2895120793781137e-5
E01000702,E30000234,London,1.418292951353211e-5
E01000703,E30000234,London,9.258849173778873e-6
E01000704,E30000234,London,-1.5036759670639162e-5
E01000705,E30000234,London,-2.381905379149758e-5
E01000706,E30000234,London,1.5432844915203798e-5
E01000707,E30000234,London,1.2697154665336935e-5
E01000708,E30000234,London,1.5584937443986836e-5
E01000709,E30000234,London,1.6812082197040096e-5
E01000710,E30000234,London,2.700252407679197e-5
E01000711,E30000234,London,1.0238160050127197e-5
E01000712,E30000234,London,2.009630325057655e-5
E01000713,E30000234,London,2.9096378456748654e-5
E01000714,E30000234,London,2.2785592459202174e-5
E01000715,E30000234,London,4.0785659552121086e-6
E01000716,E30000234,London,-2.648150518812875e-5
E01000717,E30000234,London,2.5895117629765678e-5
E01000718,E30000234,London,3.9910997424097514e-5
E01000719,E30000234,London,1.095781291746923e-4
E01000720,E30000234,London,4.070953238928017e-5
E01000721,E30000234,London,-5.546416898385704e-5
E01000722,E30000234,London,9.568904456949161e-5
E01000723,E30000234,London,2.2040977634681874e-5
E01000724,E30000234,London,4.962243028290499e-5
E01000725,E30000234,London,4.235870908615347e-5
E01000726,E30000234,London,3.786413568292502e-5
E01000727,E30000234,London,3.85679310194959e-5
E01000728,E30000234,London,3.7352576526414924e-5
E01000729,E30000234,London,1.0990058727567526e-4
E01000730,E30000234,London,4.429492828480515e-5
E01000731,E30000234,London,-9.654911354819057e-6
E01000732,E30000234,London,1.7161305132650802e-6
E01000733,E30000234,London,4.8747095212166004e-5
E01000734,E30000234,London,9.046794909862592e-6
E01000735,E30000234,London,3.8988579490839646e-8
E01000736,E30000234,London,9.819477443914233e-6
E01000737,E30000234,London,4.682171051241364e-5
E01000738,E30000234,London,5.3347271224404036e-5
E01000739,E30000234,London,2.0679561869474405e-5
E01000740,E30000234,London,-2.619983933706087e-6
E01000741,E30000234,London,-8.854586963303866e-5
E01000742,E30000234,London,8.832709126728e-6
E01000743,E30000234,London,-6.0525347283943974e-5
E01000744,E30000234,London,-1.2473049524366902e-4
E01000745,E30000234,London,-7.469806531978579e-5
E01000746,E30000234,London,3.3150443378829304e-5
E01000747,E30000234,London,2.915189618076147e-5
E01000748,E30000234,London,2.739873441126109e-5
E01000749,E30000234,London,-1.100553529521589e-6
E01000750,E30000234,London,-3.0070795717611744e-6
E01000751,E30000234,London,4.745867251413574e-5
E01000752,E30000234,London,2.9012477697694145e-5
E01000753,E30000234,London,2.4414459907037763e-5
E01000754,E30000234,London,2.0858720674341556e-5
E01000755,E30000234,London,1.0964130822587632e-5
E01000756,E30000234,London,1.3524482560446973e-5
E01000757,E30000234,London,3.0186437739123973e-6
E01000758,E30000234,London,2.2229708485546743e-5
E01000759,E30000234,London,1.4782376370505578e-5
E01000760,E30000234,London,-4.837354744990544e-5
E01000761,E30000234,London,8.781580917917648e-6
E01000762,E30000234,London,1.0654122778551266e-5
E01000763,E30000234,London,1.3583105231261806e-5
E01000764,E30000234,London,-1.5564349947942276e-5
E01000765,E30000234,London,-1.9338019817900003e-5
E01000766,E30000234,London,1.1041627113251547e-5
E01000767,E30000234,London,1.0039571148687508e-5
E01000768,E30000234,London,1.0684179142849489e-6
E01000769,E30000234,London,1.638190106015553e-5
E01000770,E30000234,London,1.3565109311825647e-5
E01000771,E30000234,London,-1.851523564031133e-5
E01000772,E30000234,London,2.9246912780938972e-5
E01000773,E30000234,London,2.933994304672838e-6
