dz_2011,year,pop_total,pop_workingage,pop_incomedeprived,simd_score
S01006616,2012,772.5,570.666666666667,20,4.45691602939315
S01006617,2004,779.666666666667,514.333333333333,39.3333333333333,8.89704308813333
S01006617,2006,764.333333333333,498,40.6666666666667,10.1185774108
S01006617,2009,745.666666666667,477.666666666667,45,9.11682700179416
S01006617,2012,751,485.333333333333,40,7.92595057298796
S01006618,2004,568,410,15,6.6490065417
S01006618,2006,541,391,13,6.1021966773
S01006618,2009,534,384,25,7.19742238331046
S01006618,2012,544,389,20,4.32914416621719
S01006619,2004,921,638.333333333333,38.4444444444444,8.28158356684444
S01006619,2006,917.111111111111,622.555555555556,31.3333333333333,9.02085359785555
S01006619,2009,917.222222222222,609.111111111111,37.7777777777778,8.38300252745184
S01006619,2012,922.666666666667,621.888888888889,32.7777777777778,7.83043441628703
S01006620,2004,897,626.222222222222,39.1111111111111,7.39027703565556
S01006620,2006,876.444444444444,601.111111111111,39.5555555555556,9.81050063323333
S01006620,2009,829.555555555556,566.777777777778,56.6666666666667,10.9385249248347
S01006620,2012,802.111111111111,547,50.5555555555556,9.61870214847339
S01006621,2004,702.714285714286,504.285714285714,34.1428571428571,10.4059111133571
S01006621,2006,675,465,34.4285714285714,11.2040246010429
S01006621,2009,693.428571428571,466.857142857143,47.8571428571429,12.9116962363983
S01006621,2012,706.285714285714,465,35,10.8220020813153
S01006622,2004,655,495,11,5.6758186433
S01006622,2006,656,500,5,5.4129599759
S01006622,2009,676,503,15,6.20962516814597
S01006622,2012,677,509,10,3.83139268584317
S01006623,2004,848.166666666667,521.583333333333,131.583333333333,23.577163131125
S01006623,2006,795.083333333333,489.833333333333,122.083333333333,26.73211074395
S01006623,2009,807.416666666667,486.833333333333,136.25,28.7913249313613
S01006623,2012,831,503.666666666667,110,25.1721455042565
S01006624,2004,800,627,103,23.059571372
S01006624,2006,740,569,95,27.407131129
S01006624,2009,767,592,110,26.9266339431817
S01006624,2012,817,632,80,26.1012912206829
S01006625,2004,668.285714285714,413.428571428571,101.714285714286,20.2443176362857
S01006625,2006,652.571428571429,407.142857142857,112.285714285714,24.5667261654286
S01006625,2009,651.428571428571,419.571428571429,106.428571428571,22.4566688479212
S01006625,2012,644.714285714286,426,86.4285714285714,18.5262717640945
S01006626,2004,680,399.888888888889,151.444444444444,31.1765276047778
S01006626,2006,657.888888888889,387.666666666667,151.555555555556,33.4322580288889
S01006626,2009,654.222222222222,388.555555555556,145.555555555556,36.9811558689359
S01006626,2012,677.222222222222,436.333333333333,130.555555555556,31.5128127964264
S01006627,2004,748,603,121,28.921007941
S01006627,2006,639,517,131,36.810568545
S01006627,2009,631,494,130,37.927646471363
S01006627,2012,739,581,115,37.2356118262563
S01006628,2004,797.8125,653.3125,142,26.3239143851875
S01006628,2006,689.5,544.375,132.125,31.613169016125
S01006628,2009,721.25,571.75,114.0625,29.9816738251407
S01006628,2012,838,664.0625,115.3125,27.7524010790353
S01006629,2004,733.666666666667,447.888888888889,192.222222222222,34.144148008
S01006629,2006,686.666666666667,413.111111111111,184.666666666667,42.6503946245556
S01006629,2009,715.111111111111,420.555555555556,212.222222222222,39.3605039665725
S01006629,2012,749.111111111111,452.222222222222,172.222222222222,35.0824452160767
S01006630,2004,688,412,166.142857142857,38.1727322227143
S01006630,2006,630.142857142857,376.285714285714,146,40.990746607
S01006630,2009,623,373.142857142857,171.428571428571,41.998805145411
S01006630,2012,619.714285714286,391.714285714286,168.571428571429,43.4604959461865
S01006631,2004,909.090909090909,542.545454545455,208.363636363636,29.7950963268182
S01006631,2006,848.818181818182,516.727272727273,190,31.8085562159091
S01006631,2009,872.363636363636,543.363636363636,182.727272727273,31.992817985182
S01006631,2012,896.636363636364,585.909090909091,176.818181818182,35.2977057825702
S01006632,2004,722.833333333333,455.25,221.666666666667,38.0071313353333
S01006632,2006,664.083333333333,429.166666666667,208.666666666667,42.7081862358333
S01006632,2009,660.166666666667,427.916666666667,182.083333333333,40.5105165616684
S01006632,2012,739.583333333333,487.083333333333,164.166666666667,35.8395286687774
S01006633,2004,704.428571428571,423.428571428571,191.142857142857,37.4684072134286
S01006633,2006,668.714285714286,412.714285714286,181.714285714286,42.0651342405714
S01006633,2009,673.714285714286,413.857142857143,214.285714285714,44.3385094102167
S01006633,2012,681.142857142857,421.714285714286,179.285714285714,42.1424775804656
S01006634,2004,640.714285714286,400.714285714286,226.142857142857,47.1057977631429
S01006634,2006,588.571428571429,361,191.285714285714,56.6815953457143
S01006634,2009,606.428571428571,367.142857142857,192.142857142857,51.483818977703
S01006634,2012,636,384.714285714286,176.428571428571,52.1790811477997
S01006635,2004,696.666666666667,427.111111111111,172.666666666667,32.0260805688889
S01006635,2006,672.777777777778,417.222222222222,151,32.83377933
S01006635,2009,673.111111111111,406.666666666667,148.333333333333,30.8284311163361
S01006635,2012,695.111111111111,428.111111111111,137.777777777778,29.9283764420229
S01006636,2004,763.555555555556,455.222222222222,270.333333333333,48.0207648687778
S01006636,2006,712.888888888889,423.111111111111,235.888888888889,53.0679042003333
S01006636,2009,777.222222222222,452.555555555556,282.222222222222,52.6512799019973
S01006636,2012,843.111111111111,510.444444444444,209.444444444444,48.2655090497616
S01006637,2004,707,482,138,25.96593073
S01006637,2006,650,439,118,28.190418475
S01006637,2009,622,428,105,26.3660372357739
S01006637,2012,670,491,95,24.8186967872384
S01006638,2004,853.545454545455,624.272727272727,124.454545454545,23.2934441470909
S01006638,2006,895.636363636364,691.363636363636,131.545454545455,23.8898249787273
S01006638,2009,1047.81818181818,842.090909090909,119.090909090909,20.3464527247709
S01006638,2012,1180.63636363636,958.363636363636,101.363636363636,19.3394908041819
S01006639,2004,866.818181818182,596.181818181818,159.181818181818,28.1007017017273
S01006639,2006,758.818181818182,524.545454545455,131.636363636364,31.4206173273636
S01006639,2009,785.545454545455,576.818181818182,129.090909090909,27.0805361981021
S01006639,2012,877,655,149.090909090909,29.3679408270777
S01006640,2004,842.428571428571,615.714285714286,123.428571428571,22.7429647634286
S01006640,2006,913.142857142857,705.571428571428,135.142857142857,22.8454267887143
S01006640,2009,1066.85714285714,854,117.857142857143,19.7737972278018
S01006640,2012,1190.28571428571,965.857142857143,90.7142857142857,17.9266215724073
S01006641,2004,724.866666666667,566.266666666667,81,21.5568548739333
S01006641,2006,708.2,583.866666666667,87.7333333333333,23.4021939056667
S01006641,2009,885.8,755.8,90.6666666666667,18.9382107438319
S01006641,2012,1068.46666666667,917.266666666667,83.3333333333333,17.4596145353753
S01006642,2004,822,702,86,22.277827847
S01006642,2006,1007,875,59,12.77725881
S01006642,2009,997,880,65,11.7401428274999
S01006642,2012,1151,1033,55,10.7717995075822
S01006643,2004,612.066666666667,526.666666666667,57,17.4826137111333
S01006643,2006,555.8,481.266666666667,51.1333333333333,18.5511560570667
S01006643,2009,733.4,643,54.6666666666667,14.5512828131449
S01006643,2012,821.866666666667,728.266666666667,50.3333333333333,12.6685252085664
S01006644,2004,589.545454545455,441.454545454545,95.5454545454545,23.4024173745455
S01006644,2006,537,404.727272727273,101.363636363636,29.0243548712727
S01006644,2009,696.636363636364,541.818181818182,80.4545454545455,20.7595705612938
S01006644,2012,794.545454545455,657.545454545455,70.4545454545455,18.6401040365009
S01006645,2004,742.454545454545,546.454545454545,129.272727272727,25.7964413168727
S01006645,2006,733.818181818182,562.545454545455,124.363636363636,30.8796465683455
S01006645,2009,738.818181818182,570.727272727273,130.454545454545,29.7607956352577
S01006645,2012,792,614.909090909091,123.636363636364,27.8434254940262
S01006646,2004,830.666666666667,739.333333333333,73.4444444444444,13.4667734278889
S01006646,2006,889.888888888889,789.888888888889,66.3333333333333,15.2780064252778
S01006646,2009,1019.33333333333,909,58.8888888888889,12.3790496345618
S01006646,2012,1132.88888888889,1008.77777777778,60,11.9549989754671
S01006647,2004,918,687.428571428571,170.857142857143,24.8812290195714
S01006647,2006,976.142857142857,741.285714285714,133.571428571429,24.26803962
S01006647,2009,1027.85714285714,775.428571428571,129.285714285714,19.4424181825345
S01006647,2012,1053.28571428571,803.285714285714,127.857142857143,20.0937350917041
S01006648,2004,1472.28571428571,1366.14285714286,134.857142857143,17.3211108372857
S01006648,2006,1595,1438.28571428571,130.285714285714,19.3987234431429
S01006648,2009,1886.42857142857,1737.57142857143,107.857142857143,12.2699739578562
S01006648,2012,1956.42857142857,1781.14285714286,105,11.7547034666766
S01006649,2004,1053.66666666667,887.75,224.583333333333,31.7218373390833
S01006649,2006,1025.5,882.083333333333,189.333333333333,29.5964869946667
S01006649,2009,1162.91666666667,989.5,178.333333333333,27.2636664428261
S01006649,2012,1335.75,1152.16666666667,158.333333333333,26.2523461380416
S01006650,2004,1015.26666666667,849,176.133333333333,24.9236610099133
S01006650,2006,1000.6,848.733333333333,149.333333333333,23.5988223810667
S01006650,2009,1113.46666666667,939,143.333333333333,21.5701729301543
S01006650,2012,1229.2,1047.66666666667,127.333333333333,20.6889795301041
S01006651,2004,1025.88888888889,841,131.777777777778,20.5781680968889
S01006651,2006,1011.44444444444,837.333333333333,137.333333333333,22.4920421546667
S01006651,2009,1070.11111111111,874.777777777778,118.888888888889,20.477934134739
S01006651,2012,1163.66666666667,961.222222222222,122.222222222222,18.8065014692251
S01006652,2004,990,807.777777777778,100.222222222222,17.491464959
S01006652,2006,999.888888888889,822.555555555555,113.222222222222,19.279258762
S01006652,2009,1030.77777777778,838.222222222222,96.1111111111111,17.494684362851
S01006652,2012,1106.55555555556,908.555555555555,103.888888888889,15.7452671758228
S01006653,2004,1055.25,694.25,87.75,11.8185183331875
S01006653,2006,923.625,636.5,100,18.710317645375
S01006653,2009,1034.75,738.875,115.625,16.6976457659521
S01006653,2012,1059.25,795.875,85.625,15.3112313429127
S01006654,2004,861,514,184,31.373638706
S01006654,2006,844,514,177,30.557001196
S01006654,2009,844,542,190,37.1350651002195
S01006654,2012,823,550,160,36.8587760583902
S01006655,2004,1083,720,74,9.0249297085
S01006655,2006,935,654,89,17.017934281
S01006655,2009,1062,767,105,13.7780144324853
S01006655,2012,1093,831,75,12.2330106692731
S01006656,2004,848.666666666667,698.333333333333,102.833333333333,13.3474081449167
S01006656,2006,786.666666666667,634.833333333333,97.8333333333333,16.207019802
S01006656,2009,922.666666666667,737.416666666667,105.416666666667,15.2090810286768
S01006656,2012,916.916666666667,728.583333333333,88.3333333333333,14.6446887471124
S01006657,2004,589.571428571429,501.571428571429,49.4285714285714,14.8599131515571
S01006657,2006,531.285714285714,441.571428571429,44.5714285714286,16.254490422
S01006657,2009,598.857142857143,477.285714285714,55.7142857142857,20.8106364255197
S01006657,2012,626,495.285714285714,47.1428571428571,16.1319032772068
S01006658,2004,979.636363636364,772.545454545455,176.454545454545,26.3503519667545
S01006658,2006,920.454545454545,724.636363636364,143.363636363636,29.8268890271545
S01006658,2009,979.454545454545,759.909090909091,148.181818181818,28.0571895537367
S01006658,2012,1138.72727272727,880.454545454545,156.818181818182,21.3783084125022
S01006659,2004,972.666666666667,780.333333333333,103.333333333333,14.3197892179333
S01006659,2006,1023,817.333333333333,95.6666666666667,15.50521805
S01006659,2009,1065,868,93.3333333333333,11.6844939340718
S01006659,2012,1054.33333333333,857,80,10.1697857474844
S01006660,2004,941,727.875,228.875,31.3516860055
S01006660,2006,958.375,731.25,215.125,34.587843222375
S01006660,2009,1048.375,819.875,200,27.7773665729863
S01006660,2012,1102.25,868,163.75,24.0795709929822
S01006661,2004,1030,827,85.1428571428571,12.6126494651143
S01006661,2006,1134.71428571429,914,79.5714285714286,12.1273469594571
S01006661,2009,1141,906.285714285714,70,9.29939669933278
S01006661,2012,1221,980.428571428571,60,8.22771012753573
S01006662,2004,1000,767,254,33.466852236
S01006662,2006,1031,782,239,36.933949854
S01006662,2009,1123,878,220,28.3568442688427
S01006662,2012,1179,929,180,24.8976650198571
S01006663,2004,1131.88888888889,918.333333333333,76.7777777777778,11.7708548887889
S01006663,2006,1159.55555555556,940.444444444444,77.7777777777778,12.1274361926222
S01006663,2009,1299.11111111111,1052.88888888889,68.3333333333333,9.14868068625157
S01006663,2012,1375,1121,60.5555555555556,9.05205812245554
S01006664,2004,1035,837,57,9.1369490033
S01006664,2006,1152,936,53,7.9929131437
S01006664,2009,1144,911,45,6.12315543774779
S01006664,2012,1228,989,40,5.44938431214884
S01006665,2004,1119,919.5,61.5,9.6645354458
S01006665,2006,1189.5,976.5,62.75,9.432601077025
S01006665,2009,1312,1064.75,52.5,6.25608569969337
S01006665,2012,1399.75,1139,43.75,5.75033809154059
S01006666,2004,779.315789473684,474.421052631579,179.789473684211,35.8177531265789
S01006666,2006,706.105263157895,450.526315789474,175.684210526316,41.213447248
S01006666,2009,764.105263157895,517.789473684211,183.947368421053,42.4592510704964
S01006666,2012,901.526315789474,627.789473684211,189.210526315789,41.3693826898274
S01006667,2004,852.076923076923,569.307692307692,176.923076923077,34.6688226989231
S01006667,2006,860.230769230769,582.769230769231,169.692307692308,33.4533640968462
S01006667,2009,861.076923076923,622.692307692308,168.461538461538,37.6914323639445
S01006667,2012,922.153846153846,676.230769230769,168.846153846154,36.0752218948299
S01006668,2004,751.166666666667,616.666666666667,70,16.5164529895
S01006668,2006,646.333333333333,519.333333333333,65.3333333333333,15.4025931386667
S01006668,2009,709,582.5,55,15.7484251932115
S01006668,2012,780.166666666667,650.5,55,10.9650027551493
S01006669,2004,1049.8,786.7,131.5,20.5794457139
S01006669,2006,993.2,744.9,125.3,21.4916341947
S01006669,2009,1034.1,806.8,121.5,21.3818185325022
S01006669,2012,1067.3,857.5,121.5,22.1552227757758
S01006670,2004,545,316,81,23.75584298
S01006670,2006,657,472,85,18.888948024
S01006670,2009,813,640,85,15.4505613957601
S01006670,2012,810,663,75,14.8784785540047
S01006671,2004,1166.66666666667,935.166666666667,129.5,16.85552337725
S01006671,2006,1194.83333333333,939.666666666667,110.5,18.6042986915167
S01006671,2009,1445.66666666667,1166.16666666667,131.666666666667,16.1217238299942
S01006671,2012,1715.66666666667,1439.16666666667,107.5,16.0397690575329
S01006672,2004,767,522,194,34.954136574
S01006672,2006,663,467,174,35.244332425
S01006672,2009,653,454,165,35.042377045701
S01006672,2012,748,532,145,32.1405297041034
S01006673,2004,960,789,124,19.275577373
S01006673,2006,990,793,111,19.41334636
S01006673,2009,1090,859,140,16.6930753031322
S01006673,2012,1144,906,95,17.3253097267682
S01006674,2004,906.1,586,197.5,30.6868627025
S01006674,2006,842.3,545.9,182.4,36.2016780593
S01006674,2009,916.4,599.3,189,33.1639878048962
S01006674,2012,974.6,646.3,189.5,34.0784648890107
S01006675,2004,593.888888888889,409.555555555556,193.222222222222,49.0166171582222
S01006675,2006,423.777777777778,302.666666666667,180.888888888889,72.793917277
S01006675,2009,589,403.666666666667,198.333333333333,55.3893608725243
S01006675,2012,680.111111111111,455.666666666667,180.555555555556,48.7420094672427
S01006676,2004,789.222222222222,506,177.333333333333,39.0978973745
S01006676,2006,758.888888888889,500,161.333333333333,43.1326681640778
S01006676,2009,846.666666666667,555.222222222222,175.555555555556,37.7767741580522
S01006676,2012,975.111111111111,671.111111111111,172.777777777778,35.2282332678935
S01006677,2004,697,510,158,38.713531092
S01006677,2006,645,456,171,47.504410993
S01006677,2009,656,461,175,48.6804599022007
S01006677,2012,737,510,160,41.0170911581722
S01006678,2004,889.181818181818,669.818181818182,156.272727272727,32.9278790317727
S01006678,2006,841.909090909091,624.363636363636,131.909090909091,43.0806882991909
S01006678,2009,935.545454545455,721.454545454545,149.545454545455,40.7776931102504
S01006678,2012,1163.72727272727,910.272727272727,130,34.3226773477678
S01006679,2004,605.333333333333,427.333333333333,64.6666666666667,22.688756058
S01006679,2006,530.666666666667,377,64.6666666666667,29.6825223073333
